Count	Y Upper Quartile	X Mean	Y Std	Y Mean	X Center	Y Lower Quartile	Y Median
0	nan	nan	nan	nan	2.8075630150895257	nan	nan
0	nan	nan	nan	nan	2.8663865445012906	nan	nan
0	nan	nan	nan	nan	2.925210073913055	nan	nan
0	nan	nan	nan	nan	2.9840336033248196	nan	nan
0	nan	nan	nan	nan	3.0428571327365845	nan	nan
0	nan	nan	nan	nan	3.1016806621483495	nan	nan
0	nan	nan	nan	nan	3.160504191560114	nan	nan
0	nan	nan	nan	nan	3.2193277209718785	nan	nan
0	nan	nan	nan	nan	3.2781512503836434	nan	nan
0	nan	nan	nan	nan	3.3369747797954084	nan	nan
0	nan	nan	nan	nan	3.395798309207173	nan	nan
0	nan	nan	nan	nan	3.4546218386189373	nan	nan
0	nan	nan	nan	nan	3.5134453680307023	nan	nan
0	nan	nan	nan	nan	3.5722688974424672	nan	nan
0	nan	nan	nan	nan	3.6310924268542317	nan	nan
0	nan	nan	nan	nan	3.689915956265996	nan	nan
0	nan	nan	nan	nan	3.748739485677761	nan	nan
0	nan	nan	nan	nan	3.807563015089526	nan	nan
0	nan	nan	nan	nan	3.8663865445012906	nan	nan
0	nan	nan	nan	nan	3.925210073913055	nan	nan
0	nan	nan	nan	nan	3.9840336033248196	nan	nan
4096	2.8605734287468603	4.0262437205174795	0.0274884193826931	2.8511205914418003	4.042857132736584	2.8307460256088612	2.8401988629139208
16384	2.8787401549899285	4.093861418901913	0.0322427267742913	2.85819425634308	4.1016806621483495	2.844134620990637	2.853074383996292
22528	2.887902499891768	4.163427744949915	0.033761799735771536	2.8589279839216206	4.160504191560114	2.825431573021697	2.852114586593612
34816	2.885552454374937	4.21779255373613	0.023994407480087715	2.866765929811739	4.219327720971879	2.850527864029649	2.8632481653586543
31744	2.9163006794092228	4.2736923776368005	0.030764865077427164	2.88970972107696	4.278151250383644	2.8688100158402197	2.887927811845856
43008	2.9398251662309187	4.333950882079963	0.029836950709276847	2.9152046408646344	4.336974779795408	2.8960097670311686	2.914921393572774
33792	2.9464390334528603	4.3982422663490075	0.13579557426963967	2.8743696928298372	4.395798309207173	2.8798002612096374	2.908784413415605
62464	2.9774456444935216	4.456037786957659	0.16367644351721436	2.819126132731639	4.454621838618937	2.642837806765255	2.8006769987804185
119808	2.9747970602302196	4.516214296654384	0.13645771738701076	2.8456523893199166	4.513445368030702	2.7411144130497704	2.790309969428627
117760	2.9889188990938917	4.571935317126507	0.13157012884135016	2.9010837352675045	4.572268897442467	2.8048017101562492	2.866365532266176
141312	3.0030504726887046	4.630706765429817	0.12546310371151692	2.9556376085366987	4.631092426854232	2.885132809071311	2.956559702057591
136192	3.071369388725198	4.690995135204671	0.1392033082451813	2.9861660144174897	4.689915956265997	2.895925837767938	3.0030236295899173
148480	3.1177617329669505	4.747822368680717	0.16159219029225072	3.0093706751115725	4.748739485677762	2.9036905141166125	2.9968151458679664
186368	3.225671256899057	4.8091099112950175	0.19781691235721316	3.071528812885179	4.807563015089526	2.918671119874924	3.0572068135540547
307200	3.2576337733736187	4.866979473590817	0.2377603632444776	3.065943798327382	4.866386544501291	2.8065524979208454	3.077441227799063
329728	3.3256531815155785	4.924979361473028	0.22563216847503137	3.165520285052173	4.925210073913055	3.003381807872792	3.1798409396400995
303104	3.3979339254925387	4.983242386666023	0.22380105411951356	3.244251580734784	4.98403360332482	3.0894588137184247	3.247547460085781
210944	3.493341778091614	5.041123433088724	0.24235744584373592	3.3056245140855522	5.042857132736584	3.109533301087918	3.3160342802411806
129024	3.5612770496782895	5.096995306413135	0.2621065697814725	3.382326925971629	5.1016806621483495	3.176315711868345	3.371770669048997
79872	3.626727656360124	5.158304332701028	0.2586433402442997	3.4180256197885948	5.160504191560115	3.244495219655039	3.3642023156231216
40960	3.5991767467419367	5.216716317264006	0.2578872749084437	3.4491603730169174	5.219327720971879	3.279474456239929	3.401628107124117
35840	3.5459055209884585	5.27671016968278	0.2462362630295939	3.483937075501164	5.278151250383644	3.3148504289892418	3.4086266046193425
20480	3.4913281436309704	5.336923916208403	0.18946250136718612	3.464476501851584	5.336974779795408	3.332029535278604	3.393000590870291
7168	3.537837549166922	5.40807152214484	0.1093673580020408	3.470817298979402	5.395798309207173	3.3813267508635714	3.46915102303416
11264	3.5138135283727427	5.461225813434181	0.10283574165856563	3.4341740044493183	5.454621838618937	3.319104889101304	3.4782835392616205
12288	3.4971009590634945	5.509447107008982	0.08497701439245897	3.443032903236426	5.513445368030702	3.3864645746595605	3.444924823814585
3072	3.6194559562718154	5.565637248827663	0.0944734226058911	3.513933195046775	5.572268897442467	3.390203148701487	3.5321404801670213
1024	3.444710330533746	5.644833189739307	4.440892098500626e-16	3.4447103305337454	5.631092426854233	3.444710330533746	3.444710330533746
0	nan	nan	nan	nan	5.689915956265997	nan	nan
0	nan	nan	nan	nan	5.748739485677762	nan	nan
